,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,Churn,tenure_group,Probability_of_Churn,customerID
4237,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,856.5,0,0,0,37 - 48,0.0036079777142792,6715-OFDBP
4238,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,1275.85,0,0,0,61 - 72,0.0028013060019692,5016-LIPDW
4239,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.2,7467.5,0,0,0,61 - 72,0.0002677712930451,6481-LXPWL
4240,Male,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.35,7261.75,0,0,0,61 - 72,8.885113288012596e-05,1567-DSCIC
4241,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.55,5116.6,0,0,0,49 - 60,0.0172631286586328,2150-UWTFY
4242,Female,0,Yes,Yes,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,65.9,660.05,1,0,0,1 - 12,0.0526096671907128,6124-ACRHJ
4243,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),104.5,6590.8,0,0,0,61 - 72,0.0002682044242552,9362-MWODR
4244,Female,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,52.5,1208.15,0,0,0,13 - 24,0.002055543106386,9975-GPKZU
4245,Female,0,No,No,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.1,1033.9,0,0,0,13 - 24,0.3490986527077671,9625-RZFUK
4246,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.75,1885.15,0,0,0,13 - 24,0.3723242040409175,5153-LXKDT
4247,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.45,2467.1,0,2,1,25 - 36,0.8685075246366835,5161-UBZXI
4248,Male,0,Yes,No,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,75.3,989.45,0,1,1,13 - 24,0.263823950649549,1020-JPQOW
4249,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,2006.95,2,0,0,61 - 72,0.0097699576383342,7919-ZODZZ
4250,Female,0,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.4,5025.0,0,0,0,49 - 60,0.0180835118069397,0565-JUPYD
4251,Female,1,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,109.55,4830.25,1,3,1,37 - 48,0.3757764184918656,6867-ACCZI
4252,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,59.75,0,0,1,1 - 12,0.387395423463013,5939-XAIXZ
4253,Male,0,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.15,3088.25,0,0,0,37 - 48,0.0016093329394618,9054-FOWNV
4254,Male,0,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,54.65,3134.7,0,0,0,49 - 60,0.0046099086239955,2683-BPJSO
4255,Male,1,No,No,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,94.55,0,0,1,1 - 12,0.2066428070370428,2157-MXBJS
4256,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.55,8312.4,0,0,0,61 - 72,9.09041963535417e-05,8207-VVMYB
4257,Female,1,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,0,0,0,37 - 48,0.0936225659884352,9732-EQMWY
4258,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,6871.9,0,5,1,61 - 72,0.952945720313171,9360-AHGNL
4259,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,102.0,6529.25,0,4,1,61 - 72,0.2996330153818735,1087-UDSIH
4260,Female,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.15,6637.9,0,0,0,61 - 72,8.16803530156817e-05,5269-NRGDP
4261,Male,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.7,3165.6,0,0,0,25 - 36,0.013488446786422,6195-MELTI
4262,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),90.2,1454.15,0,0,1,13 - 24,0.1137585431520517,5485-WUYWF
4263,Female,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,92.4,6786.1,0,0,0,61 - 72,0.0001171424886583,2121-JAFOM
4264,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,543.0,0,0,0,25 - 36,0.0081839541622658,8818-DOPVL
4265,Male,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1327.15,0,0,1,49 - 60,0.0129380320812768,2632-UCGVD
4266,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.85,2404.15,0,0,1,25 - 36,0.3498157041255463,5445-PZWGX
4267,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.85,867.3,0,0,0,37 - 48,0.0114656756369382,1227-UDMZR
4268,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.75,25.75,0,0,0,1 - 12,0.5562086243589036,5198-HQAEN
4269,Female,0,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.6,114.7,3,0,1,1 - 12,0.5822140503554797,9170-CCKOU
4270,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.95,109.5,0,0,0,1 - 12,0.3973849963767583,2167-FQSTQ
4271,Female,0,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.05,4692.95,0,0,0,37 - 48,0.0096811971737543,2819-GWENI
4272,Male,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85,0,0,0,25 - 36,0.0921986105575144,1043-YCUTE
4273,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,1274.05,3,0,0,61 - 72,0.0044870204717754,3814-MLAXC
4274,Male,0,No,No,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.0,1782.4,0,0,0,49 - 60,0.0509311647108352,3572-UUHRS
4275,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),101.25,5301.1,0,0,0,49 - 60,0.0034685354856074,2692-PFYTJ
4276,Male,1,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,280.35,0,0,0,1 - 12,0.8860235938526725,1226-UDFZR
4277,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.95,2897.95,0,0,0,25 - 36,0.2444440038960882,5955-EPOAZ
4278,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.85,3371.0,2,0,0,37 - 48,0.0004466661246203,6821-JPCDC
4279,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,0,0,0,1 - 12,0.7883827750758046,8815-LMFLX
4280,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,6975.25,0,6,1,61 - 72,0.9399638801266466,9135-HSWOC
4281,Male,0,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,91.85,257.05,2,0,1,1 - 12,0.8185113111178952,8582-KRHPJ
4282,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,1079.45,0,0,0,49 - 60,0.0099747622104532,5811-IWXYM
4283,Female,0,Yes,Yes,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,40.1,40.1,0,0,1,1 - 12,0.2684841879080616,7044-YAACC
4284,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,0,0,0,61 - 72,0.0001305423604263,8189-XRIKE
4285,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.9,2217.15,0,0,1,25 - 36,0.6250645218580172,1506-YJTYT
4286,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.8,1129.1,0,2,1,13 - 24,0.9804166807946516,4123-DVHPH
4287,Female,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),85.15,979.05,3,0,0,1 - 12,0.2859032611272681,6425-YQLLO
4288,Male,1,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.95,4119.4,0,0,0,61 - 72,0.0004999808405649,5442-UTCVD
4289,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,72.25,2568.55,0,3,1,25 - 36,0.5099450130989833,2228-BZDEE
4290,Female,0,No,No,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,73.55,3349.1,0,0,0,37 - 48,0.0033915001718628,7734-DBOAI
4291,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,492.1,1,0,0,1 - 12,0.4332909332932856,2789-CZANW
4292,Female,1,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,0,0,0,25 - 36,0.0770565225159809,2091-RFFBA
4293,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,605.25,0,0,0,13 - 24,0.023569826083263,2114-MGINA
4294,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1344.5,0,0,0,61 - 72,0.0051188408818974,7596-LDUXP
4295,Male,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,86.35,4267.15,0,0,0,49 - 60,0.0072931299842181,3740-RLMVT
4296,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1121.05,0,0,0,37 - 48,0.0159247439433239,4489-SNOJF
4297,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,918.7,0,1,0,49 - 60,0.0342107518547152,2192-OZITF
4298,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.55,521.8,0,0,0,25 - 36,0.0221838935721906,5651-CPDND
4299,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.1,4469.1,0,0,0,37 - 48,0.0121039621567435,2186-QZEYA
4300,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.55,3580.3,0,3,1,37 - 48,0.9891068092478184,1131-ALZWV
4301,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.75,1729.35,1,0,0,25 - 36,0.4200044359190025,7729-XBTWX
4302,Female,0,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,1073.3,0,0,0,13 - 24,0.2557619680310308,9134-WYRVP
4303,Male,0,No,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.6,4566.5,0,0,0,61 - 72,0.0002672456697737,3284-SVCRO
4304,Female,0,No,No,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.1,293.3,0,1,1,1 - 12,0.7961631033461545,9732-OUYRN
4305,Male,0,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),82.1,2603.1,0,0,0,25 - 36,0.000747593376015,0559-CKHUS
4306,Female,0,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.1,1783.75,0,1,0,13 - 24,0.6585130708502556,2931-SVLTV
4307,Male,1,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,2440.15,0,2,1,13 - 24,0.9517323421537796,6899-PPEEA
4308,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.55,79.55,0,0,1,1 - 12,0.8919915893508926,7504-UWHNB
4309,Male,0,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,90.65,6322.1,0,0,0,61 - 72,7.327092473251067e-05,2582-FFFZR
4310,Female,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,57.4,2,0,0,1 - 12,0.0512770261706501,8908-NMQTX
4311,Male,0,No,No,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.75,4284.65,4,0,0,49 - 60,0.001646052691139,2187-LZGPL
4312,Male,0,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.0,7138.65,0,0,0,61 - 72,0.0005227460167774,1431-AIDJQ
4313,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.85,1539.75,0,0,0,61 - 72,0.0066360972017967,6288-LBEAR
4314,Female,1,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,0,0,0,13 - 24,0.6700469963568516,4597-NUCQV
4315,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,123.8,0,0,0,1 - 12,0.9372623532403684,9019-QVLZD
4316,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.05,2781.85,0,0,1,25 - 36,0.1145587316396276,8413-YNHNV
4317,Male,0,No,No,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.45,2731.0,0,0,0,37 - 48,0.0233535640751709,5808-TOTXO
4318,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.75,20.75,0,0,0,1 - 12,0.1795540537707063,4369-NYSCF
4319,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.1,89.1,0,0,1,1 - 12,0.9283559859328204,6333-YDVLT
4320,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,497.3,0,0,0,1 - 12,0.8974400072307913,5324-KTGCG
4321,Female,0,Yes,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.1,711.15,0,0,0,13 - 24,0.4878258646487028,5599-HVLTW
4322,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.4,1607.2,2,1,1,13 - 24,0.5024134820497618,7394-LWLYN
4323,Male,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.25,1490.95,0,1,1,13 - 24,0.7517735640250737,3707-LRWZD
4324,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.55,1898.1,0,0,0,61 - 72,0.0060028913317629,6873-UDNLD
4325,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),60.0,3273.95,4,0,0,49 - 60,0.0008838695764553,2700-LUEVA
4326,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.55,2929.75,0,0,0,25 - 36,0.0612943122145939,1455-ESIQH
4327,Female,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,76.4,838.7,0,0,0,1 - 12,0.6662464536642705,0958-YHXGP
4328,Female,1,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.95,1443.65,1,0,0,13 - 24,0.5424098955878134,1101-SSWAG
4329,Female,1,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.1,7746.7,0,0,0,61 - 72,0.0002826256009915,2979-SXESE
4330,Female,1,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.65,6951.15,0,6,0,61 - 72,0.993610707632432,4013-TLDHQ
4331,Male,1,No,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.4,214.75,0,0,0,1 - 12,0.1893644668484662,5743-KHMNA
4332,Male,0,Yes,No,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),69.0,2669.45,4,0,0,37 - 48,0.0042280980534276,4194-FJARJ
4333,Male,0,No,Yes,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.65,235.2,0,0,0,1 - 12,0.2880370837840387,5325-UWTWJ
4334,Male,1,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.15,92.65,0,0,1,1 - 12,0.6714234590131521,3969-GYXEL
4335,Female,1,No,No,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),59.85,3103.25,0,0,0,49 - 60,0.00259670120918,9208-OLGAQ
4336,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,606.25,0,0,1,1 - 12,0.9438126477668144,3244-CQPHU
4337,Female,0,No,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,80.65,5330.2,0,0,0,61 - 72,0.0019064122766704,2674-MLXMN
4338,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1403.1,0,0,0,61 - 72,0.0045366808652974,9708-HPXWZ
4339,Female,0,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.4,2727.8,0,0,0,37 - 48,0.020490710733977,6992-TKNYO
4340,Female,0,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.2,5038.45,0,0,0,49 - 60,0.0051452935934038,4468-YDOVK
4341,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.1,19.1,0,0,1,1 - 12,0.3881460102820117,3754-DXMRT
4342,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.3,80.3,0,0,1,1 - 12,0.8786484998215857,5792-JALQC
4343,Male,0,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,1462.6,0,0,0,25 - 36,0.1213010929263098,7130-VTEWQ
4344,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,150.6,0,0,0,1 - 12,0.2408729160175617,2200-DSAAL
4345,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.8,5960.5,0,0,0,61 - 72,0.0061560951465692,4302-ZYFEL
4346,Female,0,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,4,0,1,1 - 12,0.9152923034035628,9351-LZYGF
4347,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.2,1192.3,0,0,0,49 - 60,0.0123142691932796,4366-CTOUZ
4348,Female,0,Yes,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,0,0,0,1 - 12,0.6250595106422282,6121-VZNQB
4349,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,56.0,0,0,0,1 - 12,0.2378497529921468,7903-CMPEY
4350,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,330.8,1,0,0,13 - 24,0.0551388101237007,1518-OMDIK
4351,Male,0,Yes,Yes,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,64.75,877.35,0,0,0,13 - 24,0.041380132695055,6671-NGWON
4352,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.7,2249.1,0,0,0,13 - 24,0.3819496609481549,0595-ITUDF
4353,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.45,2807.65,0,0,0,25 - 36,0.1418997462952846,6996-KNSML
4354,Male,0,No,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,58.75,1696.2,0,0,0,25 - 36,0.0077053117820749,1955-IBMMB
4355,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,1032.05,0,0,0,49 - 60,0.0072996850520158,0096-BXERS
4356,Female,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.6,4902.8,2,0,0,49 - 60,0.1060543204739808,3806-YAZOV
4357,Female,0,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),80.3,4995.35,2,0,0,61 - 72,0.0003288321394544,7998-ZLXWN
4358,Male,0,Yes,No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.8,5034.05,0,0,0,61 - 72,0.0003987558027305,6253-WRFHY
4359,Male,1,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.85,1857.75,5,2,0,13 - 24,0.8937053035443524,9133-AYJZG
